date,open,high,low,close,volume
2024-12-12,56.91999816894531,58.45000076293945,56.470001220703125,57.77000045776367,38811300
2024-12-13,57.90999984741211,58.09000015258789,56.72999954223633,57.20000076293945,37881700
2024-12-16,60.220001220703125,61.46500015258789,59.380001068115234,59.43000030517578,63994100
2024-12-17,60.72999954223633,61.75,60.150001525878906,61.369998931884766,49617700
2024-12-18,57.18000030517578,59.78499984741211,56.81999969482422,59.560001373291016,69862700
2024-12-19,54.720001220703125,58.47999954223633,54.279998779296875,58.19499969482422,79563900
2024-12-20,54.810001373291016,55.65999984741211,53.93000030517578,54.07500076293945,55327900
2024-12-23,52.869998931884766,54.34000015258789,52.5,54.27000045776367,44528500
2024-12-24,56.22999954223633,56.40800094604492,54.880001068115234,55.05500030517578,27692700
2024-12-26,54.29999923706055,54.959999084472656,54.060001373291016,54.41999816894531,26500600
2024-12-27,53.68000030517578,54.81999969482422,52.959999084472656,54.779998779296875,35983000
2024-12-30,53.54999923706055,53.939998626708984,51.77000045776367,52.79999923706055,39340000
2024-12-31,53.04999923706055,54.72999954223633,52.900001525878906,54.47800064086914,30143600
2025-01-02,55.369998931884766,55.72999954223633,54.59000015258789,54.89500045776367,41029200
2025-01-03,55.959999084472656,56.40999984741211,54.970001220703125,55.22999954223633,32839500
2025-01-06,58.16999816894531,58.45500183105469,56.2400016784668,56.3650016784668,47318400
2025-01-07,54.790000915527344,57.38199996948242,54.58000183105469,57.310001373291016,57081800
2025-01-08,53.34000015258789,54.61000061035156,52.5099983215332,54.27000045776367,47071000
2025-01-10,53.84000015258789,54.54600143432617,52.39099884033203,53.70000076293945,43996100
2025-01-13,53.220001220703125,53.33000183105469,50.689998626708984,51.650001525878906,44866500
2025-01-14,54.83000183105469,55.33000183105469,54.18000030517578,55.040000915527344,30772800
2025-01-15,56.63999938964844,57.349998474121094,53.965999603271484,56.13999938964844,42124700
2025-01-16,57.09000015258789,57.290000915527344,55.29999923706055,56.529998779296875,35548000
2025-01-17,59.619998931884766,60.40999984741211,58.2599983215332,58.51499938964844,70766100
2025-01-21,60.41999816894531,61.08000183105469,58.40999984741211,59.869998931884766,63410700
2025-01-22,59.380001068115234,59.86000061035156,58.7599983215332,59.54999923706055,37667900
2025-01-23,58.790000915527344,60.81999969482422,58.15999984741211,58.22999954223633,118197600
2025-01-24,59.70000076293945,61.060001373291016,59.560001373291016,59.91999816894531,46082300
2025-01-27,57.66999816894531,58.20000076293945,56.150001525878906,57.31999969482422,61243100
2025-01-28,57.58000183105469,59.060001373291016,57.54499816894531,58.34000015258789,30257000
2025-01-29,59.34000015258789,59.66999816894531,57.65999984741211,58.119998931884766,38059400
2025-01-30,59.720001220703125,60.66999816894531,59.599998474121094,59.72999954223633,33479300
2025-01-31,57.709999084472656,60.400001525878906,57.650001525878906,59.61000061035156,41738300
2025-02-03,57.58000183105469,58.1349983215332,53.689998626708984,53.970001220703125,73864900
2025-02-04,56.130001068115234,57.42499923706055,55.72999954223633,56.5099983215332,48597700
2025-02-05,55.33000183105469,56.470001220703125,54.869998931884766,56.209999084472656,24705000
2025-02-06,55.119998931884766,56.314998626708984,54.40999984741211,55.93000030517578,28324400
2025-02-07,54.470001220703125,57.04999923706055,54.36000061035156,56.7400016784668,41477300
2025-02-10,55.380001068115234,55.77000045776367,55.08000183105469,55.61000061035156,21331800
2025-02-11,54.11000061035156,55.36000061035156,53.869998931884766,55.11000061035156,27542700
2025-02-12,55.15999984741211,55.560001373291016,53.70000076293945,53.83000183105469,34445200
2025-02-13,54.7400016784668,54.880001068115234,54.119998931884766,54.56999969482422,24211200
2025-02-14,55.33000183105469,56.36000061035156,54.75,54.939998626708984,27505400
2025-02-18,53.5099983215332,54.9900016784668,53.029998779296875,54.900001525878906,38190500
2025-02-19,54.650001525878906,55.0,54.220001220703125,54.83000183105469,29062100
2025-02-20,56.040000915527344,56.20000076293945,55.0099983215332,55.630001068115234,25814900
2025-02-21,53.91999816894531,56.54999923706055,53.790000915527344,56.38999938964844,48588600
2025-02-24,53.40999984741211,54.470001220703125,53.189998626708984,54.22999954223633,38111600
2025-02-25,50.029998779296875,50.65999984741211,48.66999816894531,50.654998779296875,103835200
2025-02-26,47.959999084472656,50.22999954223633,46.689998626708984,48.709999084472656,85749300
2025-02-27,47.349998474121094,49.09000015258789,46.900001525878906,49.0099983215332,43346500
2025-02-28,47.900001525878906,48.439998626708984,46.064998626708984,46.540000915527344,59648300
2025-03-03,48.900001525878906,53.03499984741211,48.36000061035156,52.970001220703125,92274100
2025-03-04,49.38999938964844,50.560001373291016,46.279998779296875,47.029998779296875,72360100
2025-03-05,51.439998626708984,51.5,49.7599983215332,51.0099983215332,49050700
2025-03-06,50.63999938964844,52.02000045776367,49.880001068115234,51.154998779296875,50275000
2025-03-07,49.43000030517578,51.81999969482422,49.130001068115234,50.66999816894531,59351100
2025-03-10,44.90999984741211,47.119998931884766,43.95000076293945,46.9900016784668,85278800
2025-03-11,47.2400016784668,47.54999923706055,44.8849983215332,46.29999923706055,48562700
2025-03-12,47.150001525878906,47.64500045776367,45.79499816894531,47.380001068115234,32196200
2025-03-13,45.52000045776367,47.279998779296875,45.380001068115234,47.130001068115234,42870400
2025-03-14,48.13999938964844,48.55500030517578,46.9900016784668,47.3849983215332,43770200
2025-03-17,48.060001373291016,48.23500061035156,46.869998931884766,47.15999984741211,28998300
2025-03-18,46.810001373291016,46.91999816894531,46.09000015258789,46.82500076293945,33645500
2025-03-19,48.61000061035156,48.939998626708984,47.540000915527344,47.7400016784668,40812800
2025-03-20,47.849998474121094,49.224998474121094,47.4900016784668,48.38999938964844,30509100
2025-03-21,47.70000076293945,47.9900016784668,47.25,47.560001373291016,18141500
2025-03-24,50.18000030517578,50.5,49.59000015258789,49.63999938964844,29833300
2025-03-25,50.13999938964844,50.25,49.5,49.86000061035156,21846300
2025-03-26,49.18000030517578,50.02000045776367,48.77000045776367,49.75,28741800
2025-03-27,49.439998626708984,49.808998107910156,48.79499816894531,49.08000183105469,33004000
2025-03-28,47.560001373291016,48.63999938964844,47.43000030517578,48.470001220703125,37749400
2025-03-31,46.810001373291016,47.689998626708984,46.340999603271484,46.880001068115234,24010800
2025-04-01,48.29999923706055,48.650001525878906,46.84199905395508,47.529998779296875,30139700
2025-04-02,49.40999984741211,49.71500015258789,48.040000915527344,48.130001068115234,38654700
2025-04-03,46.56999969482422,47.040000915527344,46.11000061035156,46.59000015258789,40676000
2025-04-04,47.709999084472656,48.11000061035156,46.43000030517578,46.939998626708984,68668800
2025-04-07,44.27000045776367,46.15999984741211,42.97999954223633,43.68000030517578,107582100
2025-04-08,43.59000015258789,45.650001525878906,43.255001068115234,45.540000915527344,50053300
2025-04-09,46.83000183105469,47.189998626708984,43.529998779296875,43.58000183105469,85507900
2025-04-10,45.16999816894531,46.4900016784668,44.505001068115234,46.40999984741211,45745700
2025-04-11,47.66999816894531,47.887001037597656,46.18000030517578,46.630001068115234,54223500
2025-04-14,48.279998779296875,48.810001373291016,47.54999923706055,48.290000915527344,32514400
2025-04-15,47.7400016784668,49.189998626708984,47.68000030517578,48.79999923706055,24001700
2025-04-16,47.959999084472656,48.63999938964844,47.35499954223633,47.59000015258789,27463000
2025-04-17,48.2599983215332,48.650001525878906,47.6150016784668,48.150001525878906,23963600
2025-04-21,49.720001220703125,50.41999816894531,49.095001220703125,49.630001068115234,57126900
2025-04-22,52.08000183105469,52.27000045776367,50.880001068115234,51.0,83738100
2025-04-23,53.20000076293945,53.84000015258789,52.27000045776367,53.459999084472656,60960500
2025-04-24,53.2599983215332,53.310001373291016,52.650001525878906,52.75,28476600
2025-04-25,54.27000045776367,54.58000183105469,53.47999954223633,53.619998931884766,48231000
2025-04-28,53.880001068115234,54.16999816894531,53.119998931884766,54.09000015258789,34157200
2025-04-29,54.220001220703125,54.31999969482422,53.755001068115234,53.95000076293945,31214000
2025-04-30,53.5099983215332,53.76499938964844,52.7599983215332,53.75,34189600
2025-05-01,54.95000076293945,55.505001068115234,54.52000045776367,54.9900016784668,52802600
2025-05-02,55.189998626708984,55.7400016784668,54.97200012207031,55.15999984741211,43449000
2025-05-05,53.630001068115234,53.970001220703125,53.18000030517578,53.52000045776367,24957700
2025-05-06,53.970001220703125,54.11000061035156,53.02000045776367,53.244998931884766,20578700
2025-05-07,54.68000030517578,55.45500183105469,54.45000076293945,54.9900016784668,29627400
2025-05-08,57.619998931884766,57.834999084472656,56.310001373291016,56.540000915527344,55449000
2025-05-09,58.65999984741211,59.00699996948242,58.154998779296875,58.560001373291016,36503700
2025-05-12,57.880001068115234,59.47999954223633,57.22999954223633,59.18000030517578,44350600
2025-05-13,59.619998931884766,59.75,58.457000732421875,58.97999954223633,38312000
2025-05-14,58.7400016784668,59.349998474121094,58.31999969482422,59.18000030517578,38499400
2025-05-15,58.66999816894531,59.255001068115234,57.619998931884766,58.279998779296875,33563800
2025-05-16,59.20000076293945,59.5,58.77000045776367,58.880001068115234,37353600
2025-05-19,59.9900016784668,60.060001373291016,58.209999084472656,58.290000915527344,50625100
2025-05-20,60.90999984741211,61.04999923706055,59.20000076293945,59.48500061035156,49771100
2025-05-21,61.790000915527344,62.529998779296875,60.32500076293945,60.540000915527344,98801900
2025-05-22,63.22999954223633,63.70000076293945,62.810001373291016,63.349998474121094,66549500
2025-05-23,61.83000183105469,62.60499954223633,61.43000030517578,61.810001373291016,61971400
2025-05-27,62.5,63.040000915527344,61.82500076293945,62.84000015258789,49538600
2025-05-28,60.790000915527344,62.025001525878906,60.7599983215332,61.84000015258789,44241900
2025-05-29,59.9900016784668,61.61000061035156,59.900001525878906,61.58000183105469,70159800
2025-05-30,59.459999084472656,60.2599983215332,58.85499954223633,60.04499816894531,45680000
2025-06-02,59.36000061035156,59.55500030517578,58.880001068115234,59.06999969482422,30733500
2025-06-03,60.400001525878906,60.779998779296875,59.709999084472656,59.97999954223633,37381600
2025-06-04,59.63999938964844,60.00400161743164,59.15999984741211,59.65999984741211,32365300
2025-06-05,57.869998931884766,60.15999984741211,57.70000076293945,60.150001525878906,57995000
2025-06-06,59.2599983215332,59.970001220703125,59.04999923706055,59.09000015258789,34477600
2025-06-09,61.77000045776367,61.86000061035156,60.779998779296875,61.130001068115234,43950300
2025-06-10,62.290000915527344,62.7599983215332,61.54999923706055,62.36000061035156,32894300
2025-06-11,61.84000015258789,62.790000915527344,61.60100173950195,62.400001525878906,30336900
2025-06-12,60.70000076293945,61.650001525878906,60.52000045776367,60.70000076293945,36713600
2025-06-13,59.7400016784668,60.29499816894531,59.16999816894531,59.619998931884766,42127800
2025-06-16,61.79999923706055,61.95000076293945,60.5099983215332,60.599998474121094,42415200
2025-06-17,59.5,60.130001068115234,58.689998626708984,60.02000045776367,53900700
2025-06-18,58.970001220703125,59.900001525878906,58.81999969482422,59.064998626708984,40166400
2025-06-20,58.66999816894531,60.33000183105469,58.14500045776367,60.27000045776367,35261800
2025-06-23,58.66999816894531,58.7599983215332,56.625,57.47999954223633,63747200
2025-06-24,60.060001373291016,60.470001220703125,59.55500030517578,59.77000045776367,40387200
2025-06-25,61.275001525878906,61.525001525878906,60.709999084472656,61.33000183105469,40812500
2025-06-26,61.13999938964844,61.279998779296875,60.564998626708984,60.93000030517578,29434600
2025-06-27,60.720001220703125,61.25,60.470001220703125,60.685001373291016,35637900
2025-06-30,61.209999084472656,61.310001373291016,60.619998931884766,61.27000045776367,34174000
2025-07-01,59.84000015258789,60.92499923706055,59.82500076293945,60.58000183105469,35575500
2025-07-02,62.41999816894531,62.470001220703125,61.0099983215332,61.119998931884766,65900200
2025-07-03,62.189998626708984,62.939998626708984,62.01499938964844,62.209999084472656,32662400
2025-07-07,61.400001525878906,61.775001525878906,61.040000915527344,61.630001068115234,37793400
2025-07-08,61.81999969482422,62.10499954223633,61.400001525878906,61.900001525878906,29471500
2025-07-09,63.58000183105469,63.7599983215332,61.630001068115234,62.290000915527344,56974400
2025-07-10,64.5,64.80999755859375,62.79999923706055,63.13999938964844,84144900
2025-07-11,67.20999908447266,67.23500061035156,66.29100036621094,66.87999725341797,78031900
2025-07-14,68.18000030517578,69.45999908447266,67.73500061035156,69.16999816894531,68391600
2025-07-15,66.16000366210938,67.4000015258789,65.7699966430664,66.93000030517578,82079400
2025-07-16,67.83000183105469,68.23999786376953,67.14199829101562,67.55000305175781,58547500
2025-07-17,67.6500015258789,68.21499633789062,66.81999969482422,67.03500366210938,45310300
2025-07-18,66.68000030517578,67.83799743652344,66.54499816894531,67.54000091552734,51010400
2025-07-21,66.33000183105469,67.80500030517578,66.2300033569336,67.20999908447266,47080800
2025-07-22,67.81999969482422,68.38999938964844,66.79000091552734,67.7699966430664,45383900
2025-07-23,67.29000091552734,67.51000213623047,66.66000366210938,67.11000061035156,34878700
2025-07-24,67.66000366210938,67.9800033569336,66.96499633789062,67.5,33249900
2025-07-25,66.36000061035156,66.56999969482422,65.3499984741211,66.08999633789062,53682700
